seed,economy,supplier,shock_allocation
2145,France,Chile,0.0
2145,France,Argentina,0.0
2145,France,DR Congo,0.0
2145,France,Indonesia,0.0
2145,France,Russia,0.0
2145,France,United States,0.0
2145,France,Brazil,0.0
2145,France,South Africa,0.0
2145,France,Peru,0.0
2145,France,Canada,0.0
2145,France,Others,0.0
2145,Germany,China,0.25
2145,Germany,Australia,0.0
2145,Germany,Chile,0.0
2145,Germany,Argentina,0.0
2145,Germany,DR Congo,0.0
2145,Germany,Indonesia,0.0
2145,Germany,Russia,0.0
2145,Germany,United States,0.0
2145,Germany,Brazil,0.0
2145,Germany,South Africa,0.0
2145,Germany,Peru,0.0
2145,Germany,Canada,0.0
2145,Germany,Others,0.0
2145,Italy,China,0.25
2145,Italy,Australia,0.0
2145,Italy,Chile,0.0
2145,Italy,Argentina,0.0
2145,Italy,DR Congo,0.0
2145,Italy,Indonesia,0.0
2145,Italy,Russia,0.0
2145,Italy,United States,0.0
2145,Italy,Brazil,0.0
2145,Italy,South Africa,0.0
2145,Italy,Peru,0.0
2145,Italy,Canada,0.0
2145,Italy,Others,0.0
2145,Netherlands,China,0.25
2145,Netherlands,Australia,0.0
2145,Netherlands,Chile,0.0
2145,Netherlands,Argentina,0.0
2145,Netherlands,DR Congo,0.0
2145,Netherlands,Indonesia,0.0
2145,Netherlands,Russia,0.0
2145,Netherlands,United States,0.0
2145,Netherlands,Brazil,0.0
2145,Netherlands,South Africa,0.0
2145,Netherlands,Peru,0.0
2145,Netherlands,Canada,0.0
2145,Netherlands,Others,0.0
2145,Spain,China,0.25
2145,Spain,Australia,0.0
2145,Spain,Chile,0.0
2145,Spain,Argentina,0.0
2145,Spain,DR Congo,0.0
2145,Spain,Indonesia,0.0
2145,Spain,Russia,0.0
2145,Spain,United States,0.0
2145,Spain,Brazil,0.0
2145,Spain,South Africa,0.0
2145,Spain,Peru,0.0
2145,Spain,Canada,0.0
2145,Spain,Others,0.0
2146,France,China,0.25
2146,France,Australia,0.0
2146,France,Chile,0.0
2146,France,Argentina,0.0
2146,France,DR Congo,0.0
2146,France,Indonesia,0.0
2146,France,Russia,0.0
2146,France,United States,0.0
2146,France,Brazil,0.0
2146,France,South Africa,0.0
2146,France,Peru,0.0
2146,France,Canada,0.0
2146,France,Others,0.0
2146,Germany,China,0.25
2146,Germany,Australia,0.0
2146,Germany,Chile,0.0
2146,Germany,Argentina,0.0
2146,Germany,DR Congo,0.0
2146,Germany,Indonesia,0.0
2146,Germany,Russia,0.0
2146,Germany,United States,0.0
2146,Germany,Brazil,0.0
2146,Germany,South Africa,0.0
2146,Germany,Peru,0.0
2146,Germany,Canada,0.0
2146,Germany,Others,0.0
2146,Italy,China,0.25
2146,Italy,Australia,0.0
2146,Italy,Chile,0.0
2146,Italy,Argentina,0.0
2146,Italy,DR Congo,0.0
2146,Italy,Indonesia,0.0
2146,Italy,Russia,0.0
2146,Italy,United States,0.0
2146,Italy,Brazil,0.0
2146,Italy,South Africa,0.0
2146,Italy,Peru,0.0
2146,Italy,Canada,0.0
2146,Italy,Others,0.0
2146,Netherlands,China,0.25
2146,Netherlands,Australia,0.0
2146,Netherlands,Chile,0.0
2146,Netherlands,Argentina,0.0
2146,Netherlands,DR Congo,0.0
2146,Netherlands,Indonesia,0.0
2146,Netherlands,Russia,0.0
2146,Netherlands,United States,0.0
2146,Netherlands,Brazil,0.0
2146,Netherlands,South Africa,0.0
2146,Netherlands,Peru,0.0
2146,Netherlands,Canada,0.0
2146,Netherlands,Others,0.0
2146,Spain,China,0.25
2146,Spain,Australia,0.0
2146,Spain,Chile,0.0
2146,Spain,Argentina,0.0
2146,Spain,DR Congo,0.0
2146,Spain,Indonesia,0.0
2146,Spain,Russia,0.0
2146,Spain,United States,0.0
2146,Spain,Brazil,0.0
2146,Spain,South Africa,0.0
2146,Spain,Peru,0.0
2146,Spain,Canada,0.0
2146,Spain,Others,0.0
2147,France,China,0.25
2147,France,Australia,0.0
2147,France,Chile,0.0
2147,France,Argentina,0.0
2147,France,DR Congo,0.0
2147,France,Indonesia,0.0
2147,France,Russia,0.0
2147,France,United States,0.0
2147,France,Brazil,0.0
2147,France,South Africa,0.0
2147,France,Peru,0.0
2147,France,Canada,0.0
2147,France,Others,0.0
2147,Germany,China,0.25
2147,Germany,Australia,0.0
2147,Germany,Chile,0.0
2147,Germany,Argentina,0.0
2147,Germany,DR Congo,0.0
2147,Germany,Indonesia,0.0
2147,Germany,Russia,0.0
2147,Germany,United States,0.0
2147,Germany,Brazil,0.0
2147,Germany,South Africa,0.0
2147,Germany,Peru,0.0
2147,Germany,Canada,0.0
2147,Germany,Others,0.0
2147,Italy,China,0.25
2147,Italy,Australia,0.0
2147,Italy,Chile,0.0
2147,Italy,Argentina,0.0
2147,Italy,DR Congo,0.0
2147,Italy,Indonesia,0.0
2147,Italy,Russia,0.0
2147,Italy,United States,0.0
2147,Italy,Brazil,0.0
2147,Italy,South Africa,0.0
2147,Italy,Peru,0.0
2147,Italy,Canada,0.0
2147,Italy,Others,0.0
2147,Netherlands,China,0.25
2147,Netherlands,Australia,0.0
2147,Netherlands,Chile,0.0
2147,Netherlands,Argentina,0.0
2147,Netherlands,DR Congo,0.0
2147,Netherlands,Indonesia,0.0
2147,Netherlands,Russia,0.0
2147,Netherlands,United States,0.0
2147,Netherlands,Brazil,0.0
2147,Netherlands,South Africa,0.0
2147,Netherlands,Peru,0.0
2147,Netherlands,Canada,0.0
2147,Netherlands,Others,0.0
2147,Spain,China,0.25
2147,Spain,Australia,0.0
2147,Spain,Chile,0.0
2147,Spain,Argentina,0.0
2147,Spain,DR Congo,0.0
2147,Spain,Indonesia,0.0
2147,Spain,Russia,0.0
2147,Spain,United States,0.0
2147,Spain,Brazil,0.0
2147,Spain,South Africa,0.0
2147,Spain,Peru,0.0
2147,Spain,Canada,0.0
2147,Spain,Others,0.0
2148,France,China,0.25
2148,France,Australia,0.0
2148,France,Chile,0.0
2148,France,Argentina,0.0
2148,France,DR Congo,0.0
2148,France,Indonesia,0.0
2148,France,Russia,0.0
2148,France,United States,0.0
2148,France,Brazil,0.0
2148,France,South Africa,0.0
2148,France,Peru,0.0
2148,France,Canada,0.0
2148,France,Others,0.0
2148,Germany,China,0.25
2148,Germany,Australia,0.0
2148,Germany,Chile,0.0
2148,Germany,Argentina,0.0
2148,Germany,DR Congo,0.0
2148,Germany,Indonesia,0.0
2148,Germany,Russia,0.0
2148,Germany,United States,0.0
2148,Germany,Brazil,0.0
2148,Germany,South Africa,0.0
2148,Germany,Peru,0.0
2148,Germany,Canada,0.0
2148,Germany,Others,0.0
2148,Italy,China,0.25
2148,Italy,Australia,0.0
2148,Italy,Chile,0.0
2148,Italy,Argentina,0.0
2148,Italy,DR Congo,0.0
2148,Italy,Indonesia,0.0
2148,Italy,Russia,0.0
2148,Italy,United States,0.0
2148,Italy,Brazil,0.0
2148,Italy,South Africa,0.0
2148,Italy,Peru,0.0
2148,Italy,Canada,0.0
2148,Italy,Others,0.0
2148,Netherlands,China,0.25
2148,Netherlands,Australia,0.0
2148,Netherlands,Chile,0.0
2148,Netherlands,Argentina,0.0
2148,Netherlands,DR Congo,0.0
2148,Netherlands,Indonesia,0.0
2148,Netherlands,Russia,0.0
2148,Netherlands,United States,0.0
2148,Netherlands,Brazil,0.0
2148,Netherlands,South Africa,0.0
2148,Netherlands,Peru,0.0
2148,Netherlands,Canada,0.0
2148,Netherlands,Others,0.0
2148,Spain,China,0.25
2148,Spain,Australia,0.0
2148,Spain,Chile,0.0
2148,Spain,Argentina,0.0
2148,Spain,DR Congo,0.0
2148,Spain,Indonesia,0.0
2148,Spain,Russia,0.0
2148,Spain,United States,0.0
2148,Spain,Brazil,0.0
2148,Spain,South Africa,0.0
2148,Spain,Peru,0.0
2148,Spain,Canada,0.0
2148,Spain,Others,0.0
2149,France,China,0.25
2149,France,Australia,0.0
2149,France,Chile,0.0
2149,France,Argentina,0.0
2149,France,DR Congo,0.0
2149,France,Indonesia,0.0
2149,France,Russia,0.0
2149,France,United States,0.0
2149,France,Brazil,0.0
2149,France,South Africa,0.0
2149,France,Peru,0.0
2149,France,Canada,0.0
2149,France,Others,0.0
2149,Germany,China,0.25
2149,Germany,Australia,0.0
2149,Germany,Chile,0.0
2149,Germany,Argentina,0.0
2149,Germany,DR Congo,0.0
2149,Germany,Indonesia,0.0
2149,Germany,Russia,0.0
2149,Germany,United States,0.0
2149,Germany,Brazil,0.0
2149,Germany,South Africa,0.0
2149,Germany,Peru,0.0
2149,Germany,Canada,0.0
2149,Germany,Others,0.0
2149,Italy,China,0.25
2149,Italy,Australia,0.0
2149,Italy,Chile,0.0
2149,Italy,Argentina,0.0
2149,Italy,DR Congo,0.0
2149,Italy,Indonesia,0.0
2149,Italy,Russia,0.0
2149,Italy,United States,0.0
2149,Italy,Brazil,0.0
2149,Italy,South Africa,0.0
2149,Italy,Peru,0.0
2149,Italy,Canada,0.0
2149,Italy,Others,0.0
2149,Netherlands,China,0.25
2149,Netherlands,Australia,0.0
2149,Netherlands,Chile,0.0
2149,Netherlands,Argentina,0.0
2149,Netherlands,DR Congo,0.0
2149,Netherlands,Indonesia,0.0
2149,Netherlands,Russia,0.0
2149,Netherlands,United States,0.0
2149,Netherlands,Brazil,0.0
2149,Netherlands,South Africa,0.0
2149,Netherlands,Peru,0.0
2149,Netherlands,Canada,0.0
2149,Netherlands,Others,0.0
2149,Spain,China,0.25
2149,Spain,Australia,0.0
2149,Spain,Chile,0.0
2149,Spain,Argentina,0.0
2149,Spain,DR Congo,0.0
2149,Spain,Indonesia,0.0
2149,Spain,Russia,0.0
2149,Spain,United States,0.0
2149,Spain,Brazil,0.0
2149,Spain,South Africa,0.0
2149,Spain,Peru,0.0
2149,Spain,Canada,0.0
2149,Spain,Others,0.0
2150,France,China,0.25
2150,France,Australia,0.0
2150,France,Chile,0.0
2150,France,Argentina,0.0
2150,France,DR Congo,0.0
2150,France,Indonesia,0.0
2150,France,Russia,0.0
2150,France,United States,0.0
2150,France,Brazil,0.0
2150,France,South Africa,0.0
2150,France,Peru,0.0
2150,France,Canada,0.0
2150,France,Others,0.0
2150,Germany,China,0.25
2150,Germany,Australia,0.0
2150,Germany,Chile,0.0
2150,Germany,Argentina,0.0
2150,Germany,DR Congo,0.0
2150,Germany,Indonesia,0.0
2150,Germany,Russia,0.0
2150,Germany,United States,0.0
2150,Germany,Brazil,0.0
2150,Germany,South Africa,0.0
2150,Germany,Peru,0.0
2150,Germany,Canada,0.0
2150,Germany,Others,0.0
2150,Italy,China,0.25
2150,Italy,Australia,0.0
2150,Italy,Chile,0.0
2150,Italy,Argentina,0.0
2150,Italy,DR Congo,0.0
2150,Italy,Indonesia,0.0
2150,Italy,Russia,0.0
2150,Italy,United States,0.0
2150,Italy,Brazil,0.0
2150,Italy,South Africa,0.0
2150,Italy,Peru,0.0
2150,Italy,Canada,0.0
2150,Italy,Others,0.0
2150,Netherlands,China,0.25
2150,Netherlands,Australia,0.0
2150,Netherlands,Chile,0.0
2150,Netherlands,Argentina,0.0
2150,Netherlands,DR Congo,0.0
2150,Netherlands,Indonesia,0.0
2150,Netherlands,Russia,0.0
2150,Netherlands,United States,0.0
2150,Netherlands,Brazil,0.0
2150,Netherlands,South Africa,0.0
2150,Netherlands,Peru,0.0
2150,Netherlands,Canada,0.0
2150,Netherlands,Others,0.0
2150,Spain,China,0.25
2150,Spain,Australia,0.0
2150,Spain,Chile,0.0
2150,Spain,Argentina,0.0
2150,Spain,DR Congo,0.0
2150,Spain,Indonesia,0.0
2150,Spain,Russia,0.0
2150,Spain,United States,0.0
2150,Spain,Brazil,0.0
2150,Spain,South Africa,0.0
2150,Spain,Peru,0.0
2150,Spain,Canada,0.0
2150,Spain,Others,0.0
2151,France,China,0.25
2151,France,Australia,0.0
2151,France,Chile,0.0
2151,France,Argentina,0.0
2151,France,DR Congo,0.0
2151,France,Indonesia,0.0
2151,France,Russia,0.0
2151,France,United States,0.0
2151,France,Brazil,0.0
2151,France,South Africa,0.0
2151,France,Peru,0.0
2151,France,Canada,0.0
2151,France,Others,0.0
2151,Germany,China,0.25
2151,Germany,Australia,0.0
2151,Germany,Chile,0.0
2151,Germany,Argentina,0.0
2151,Germany,DR Congo,0.0
2151,Germany,Indonesia,0.0
2151,Germany,Russia,0.0
2151,Germany,United States,0.0
2151,Germany,Brazil,0.0
2151,Germany,South Africa,0.0
2151,Germany,Peru,0.0
2151,Germany,Canada,0.0
2151,Germany,Others,0.0
2151,Italy,China,0.25
2151,Italy,Australia,0.0
2151,Italy,Chile,0.0
2151,Italy,Argentina,0.0
2151,Italy,DR Congo,0.0
2151,Italy,Indonesia,0.0
2151,Italy,Russia,0.0
2151,Italy,United States,0.0
2151,Italy,Brazil,0.0
2151,Italy,South Africa,0.0
2151,Italy,Peru,0.0
2151,Italy,Canada,0.0
2151,Italy,Others,0.0
2151,Netherlands,China,0.25
2151,Netherlands,Australia,0.0
2151,Netherlands,Chile,0.0
2151,Netherlands,Argentina,0.0
2151,Netherlands,DR Congo,0.0
2151,Netherlands,Indonesia,0.0
2151,Netherlands,Russia,0.0
2151,Netherlands,United States,0.0
2151,Netherlands,Brazil,0.0
2151,Netherlands,South Africa,0.0
2151,Netherlands,Peru,0.0
2151,Netherlands,Canada,0.0
2151,Netherlands,Others,0.0
2151,Spain,China,0.25
2151,Spain,Australia,0.0
2151,Spain,Chile,0.0
2151,Spain,Argentina,0.0
2151,Spain,DR Congo,0.0
2151,Spain,Indonesia,0.0
2151,Spain,Russia,0.0
2151,Spain,United States,0.0
2151,Spain,Brazil,0.0
2151,Spain,South Africa,0.0
2151,Spain,Peru,0.0
2151,Spain,Canada,0.0
2151,Spain,Others,0.0
2152,France,China,0.25
2152,France,Australia,0.0
2152,France,Chile,0.0
2152,France,Argentina,0.0
2152,France,DR Congo,0.0
2152,France,Indonesia,0.0
2152,France,Russia,0.0
2152,France,United States,0.0
2152,France,Brazil,0.0
2152,France,South Africa,0.0
2152,France,Peru,0.0
2152,France,Canada,0.0
2152,France,Others,0.0
2152,Germany,China,0.25
2152,Germany,Australia,0.0
2152,Germany,Chile,0.0
2152,Germany,Argentina,0.0
2152,Germany,DR Congo,0.0
2152,Germany,Indonesia,0.0
2152,Germany,Russia,0.0
2152,Germany,United States,0.0
2152,Germany,Brazil,0.0
2152,Germany,South Africa,0.0
2152,Germany,Peru,0.0
2152,Germany,Canada,0.0
2152,Germany,Others,0.0
2152,Italy,China,0.25
2152,Italy,Australia,0.0
2152,Italy,Chile,0.0
2152,Italy,Argentina,0.0
2152,Italy,DR Congo,0.0
2152,Italy,Indonesia,0.0
2152,Italy,Russia,0.0
2152,Italy,United States,0.0
2152,Italy,Brazil,0.0
2152,Italy,South Africa,0.0
2152,Italy,Peru,0.0
2152,Italy,Canada,0.0
2152,Italy,Others,0.0
2152,Netherlands,China,0.25
2152,Netherlands,Australia,0.0
2152,Netherlands,Chile,0.0
2152,Netherlands,Argentina,0.0
2152,Netherlands,DR Congo,0.0
2152,Netherlands,Indonesia,0.0
2152,Netherlands,Russia,0.0
2152,Netherlands,United States,0.0
2152,Netherlands,Brazil,0.0
2152,Netherlands,South Africa,0.0
2152,Netherlands,Peru,0.0
2152,Netherlands,Canada,0.0
2152,Netherlands,Others,0.0
2152,Spain,China,0.25
2152,Spain,Australia,0.0
2152,Spain,Chile,0.0
2152,Spain,Argentina,0.0
2152,Spain,DR Congo,0.0
2152,Spain,Indonesia,0.0
2152,Spain,Russia,0.0
2152,Spain,United States,0.0
2152,Spain,Brazil,0.0
2152,Spain,South Africa,0.0
2152,Spain,Peru,0.0
2152,Spain,Canada,0.0
2152,Spain,Others,0.0
2153,France,China,0.25
2153,France,Australia,0.0
2153,France,Chile,0.0
2153,France,Argentina,0.0
2153,France,DR Congo,0.0
2153,France,Indonesia,0.0
2153,France,Russia,0.0
2153,France,United States,0.0
2153,France,Brazil,0.0
2153,France,South Africa,0.0
2153,France,Peru,0.0
2153,France,Canada,0.0
2153,France,Others,0.0
2153,Germany,China,0.25
2153,Germany,Australia,0.0
2153,Germany,Chile,0.0
2153,Germany,Argentina,0.0
2153,Germany,DR Congo,0.0
2153,Germany,Indonesia,0.0
2153,Germany,Russia,0.0
2153,Germany,United States,0.0
2153,Germany,Brazil,0.0
2153,Germany,South Africa,0.0
2153,Germany,Peru,0.0
2153,Germany,Canada,0.0
2153,Germany,Others,0.0
2153,Italy,China,0.25
2153,Italy,Australia,0.0
2153,Italy,Chile,0.0
2153,Italy,Argentina,0.0
2153,Italy,DR Congo,0.0
2153,Italy,Indonesia,0.0
2153,Italy,Russia,0.0
2153,Italy,United States,0.0
2153,Italy,Brazil,0.0
2153,Italy,South Africa,0.0
2153,Italy,Peru,0.0
2153,Italy,Canada,0.0
2153,Italy,Others,0.0
2153,Netherlands,China,0.25
2153,Netherlands,Australia,0.0
2153,Netherlands,Chile,0.0
2153,Netherlands,Argentina,0.0
2153,Netherlands,DR Congo,0.0
2153,Netherlands,Indonesia,0.0
2153,Netherlands,Russia,0.0
2153,Netherlands,United States,0.0
2153,Netherlands,Brazil,0.0
2153,Netherlands,South Africa,0.0
2153,Netherlands,Peru,0.0
2153,Netherlands,Canada,0.0
2153,Netherlands,Others,0.0
2153,Spain,China,0.25
2153,Spain,Australia,0.0
2153,Spain,Chile,0.0
2153,Spain,Argentina,0.0
2153,Spain,DR Congo,0.0
2153,Spain,Indonesia,0.0
2153,Spain,Russia,0.0
2153,Spain,United States,0.0
2153,Spain,Brazil,0.0
2153,Spain,South Africa,0.0
2153,Spain,Peru,0.0
2153,Spain,Canada,0.0
2153,Spain,Others,0.0
2154,France,China,0.25
2154,France,Australia,0.0
2154,France,Chile,0.0
2154,France,Argentina,0.0
2154,France,DR Congo,0.0
2154,France,Indonesia,0.0
2154,France,Russia,0.0
2154,France,United States,0.0
2154,France,Brazil,0.0
2154,France,South Africa,0.0
2154,France,Peru,0.0
2154,France,Canada,0.0
2154,France,Others,0.0
2154,Germany,China,0.25
2154,Germany,Australia,0.0
2154,Germany,Chile,0.0
2154,Germany,Argentina,0.0
2154,Germany,DR Congo,0.0
2154,Germany,Indonesia,0.0
2154,Germany,Russia,0.0
2154,Germany,United States,0.0
2154,Germany,Brazil,0.0
2154,Germany,South Africa,0.0
2154,Germany,Peru,0.0
2154,Germany,Canada,0.0
2154,Germany,Others,0.0
2154,Italy,China,0.25
2154,Italy,Australia,0.0
2154,Italy,Chile,0.0
2154,Italy,Argentina,0.0
2154,Italy,DR Congo,0.0
2154,Italy,Indonesia,0.0
2154,Italy,Russia,0.0
2154,Italy,United States,0.0
2154,Italy,Brazil,0.0
2154,Italy,South Africa,0.0
2154,Italy,Peru,0.0
2154,Italy,Canada,0.0
2154,Italy,Others,0.0
2154,Netherlands,China,0.25
2154,Netherlands,Australia,0.0
2154,Netherlands,Chile,0.0
2154,Netherlands,Argentina,0.0
2154,Netherlands,DR Congo,0.0
2154,Netherlands,Indonesia,0.0
2154,Netherlands,Russia,0.0
2154,Netherlands,United States,0.0
2154,Netherlands,Brazil,0.0
2154,Netherlands,South Africa,0.0
2154,Netherlands,Peru,0.0
2154,Netherlands,Canada,0.0
2154,Netherlands,Others,0.0
2154,Spain,China,0.25
2154,Spain,Australia,0.0
2154,Spain,Chile,0.0
2154,Spain,Argentina,0.0
2154,Spain,DR Congo,0.0
2154,Spain,Indonesia,0.0
2154,Spain,Russia,0.0
2154,Spain,United States,0.0
2154,Spain,Brazil,0.0
2154,Spain,South Africa,0.0
2154,Spain,Peru,0.0
2154,Spain,Canada,0.0
2154,Spain,Others,0.0
2155,France,China,0.25
2155,France,Australia,0.0
2155,France,Chile,0.0
2155,France,Argentina,0.0
2155,France,DR Congo,0.0
2155,France,Indonesia,0.0
2155,France,Russia,0.0
2155,France,United States,0.0
2155,France,Brazil,0.0
2155,France,South Africa,0.0
2155,France,Peru,0.0
2155,France,Canada,0.0
2155,France,Others,0.0
2155,Germany,China,0.25
2155,Germany,Australia,0.0
2155,Germany,Chile,0.0
2155,Germany,Argentina,0.0
2155,Germany,DR Congo,0.0
2155,Germany,Indonesia,0.0
2155,Germany,Russia,0.0
2155,Germany,United States,0.0
2155,Germany,Brazil,0.0
2155,Germany,South Africa,0.0
2155,Germany,Peru,0.0
2155,Germany,Canada,0.0
2155,Germany,Others,0.0
2155,Italy,China,0.25
2155,Italy,Australia,0.0
2155,Italy,Chile,0.0
2155,Italy,Argentina,0.0
2155,Italy,DR Congo,0.0
2155,Italy,Indonesia,0.0
2155,Italy,Russia,0.0
2155,Italy,United States,0.0
2155,Italy,Brazil,0.0
2155,Italy,South Africa,0.0
2155,Italy,Peru,0.0
2155,Italy,Canada,0.0
2155,Italy,Others,0.0
2155,Netherlands,China,0.25
2155,Netherlands,Australia,0.0
2155,Netherlands,Chile,0.0
2155,Netherlands,Argentina,0.0
2155,Netherlands,DR Congo,0.0
2155,Netherlands,Indonesia,0.0
2155,Netherlands,Russia,0.0
2155,Netherlands,United States,0.0
2155,Netherlands,Brazil,0.0
2155,Netherlands,South Africa,0.0
2155,Netherlands,Peru,0.0
2155,Netherlands,Canada,0.0
2155,Netherlands,Others,0.0
2155,Spain,China,0.25
2155,Spain,Australia,0.0
2155,Spain,Chile,0.0
2155,Spain,Argentina,0.0
2155,Spain,DR Congo,0.0
2155,Spain,Indonesia,0.0
2155,Spain,Russia,0.0
2155,Spain,United States,0.0
2155,Spain,Brazil,0.0
2155,Spain,South Africa,0.0
2155,Spain,Peru,0.0
2155,Spain,Canada,0.0
2155,Spain,Others,0.0
2156,France,China,0.25
2156,France,Australia,0.0
2156,France,Chile,0.0
2156,France,Argentina,0.0
2156,France,DR Congo,0.0
2156,France,Indonesia,0.0
2156,France,Russia,0.0
2156,France,United States,0.0
2156,France,Brazil,0.0
2156,France,South Africa,0.0
2156,France,Peru,0.0
2156,France,Canada,0.0
2156,France,Others,0.0
2156,Germany,China,0.25
2156,Germany,Australia,0.0
2156,Germany,Chile,0.0
2156,Germany,Argentina,0.0
2156,Germany,DR Congo,0.0
2156,Germany,Indonesia,0.0
2156,Germany,Russia,0.0
2156,Germany,United States,0.0
2156,Germany,Brazil,0.0
2156,Germany,South Africa,0.0
2156,Germany,Peru,0.0
2156,Germany,Canada,0.0
2156,Germany,Others,0.0
2156,Italy,China,0.25
2156,Italy,Australia,0.0
2156,Italy,Chile,0.0
2156,Italy,Argentina,0.0
2156,Italy,DR Congo,0.0
2156,Italy,Indonesia,0.0
2156,Italy,Russia,0.0
2156,Italy,United States,0.0
2156,Italy,Brazil,0.0
2156,Italy,South Africa,0.0
2156,Italy,Peru,0.0
2156,Italy,Canada,0.0
2156,Italy,Others,0.0
2156,Netherlands,China,0.25
2156,Netherlands,Australia,0.0
2156,Netherlands,Chile,0.0
2156,Netherlands,Argentina,0.0
2156,Netherlands,DR Congo,0.0
2156,Netherlands,Indonesia,0.0
2156,Netherlands,Russia,0.0
2156,Netherlands,United States,0.0
2156,Netherlands,Brazil,0.0
2156,Netherlands,South Africa,0.0
2156,Netherlands,Peru,0.0
2156,Netherlands,Canada,0.0
2156,Netherlands,Others,0.0
2156,Spain,China,0.25
2156,Spain,Australia,0.0
2156,Spain,Chile,0.0
2156,Spain,Argentina,0.0
2156,Spain,DR Congo,0.0
2156,Spain,Indonesia,0.0
2156,Spain,Russia,0.0
2156,Spain,United States,0.0
2156,Spain,Brazil,0.0
2156,Spain,South Africa,0.0
2156,Spain,Peru,0.0
2156,Spain,Canada,0.0
2156,Spain,Others,0.0
2157,France,China,0.25
2157,France,Australia,0.0
2157,France,Chile,0.0
2157,France,Argentina,0.0
2157,France,DR Congo,0.0
2157,France,Indonesia,0.0
2157,France,Russia,0.0
2157,France,United States,0.0
2157,France,Brazil,0.0
2157,France,South Africa,0.0
2157,France,Peru,0.0
2157,France,Canada,0.0
2157,France,Others,0.0
2157,Germany,China,0.25
2157,Germany,Australia,0.0
2157,Germany,Chile,0.0
2157,Germany,Argentina,0.0
2157,Germany,DR Congo,0.0
2157,Germany,Indonesia,0.0
2157,Germany,Russia,0.0
2157,Germany,United States,0.0
2157,Germany,Brazil,0.0
2157,Germany,South Africa,0.0
2157,Germany,Peru,0.0
2157,Germany,Canada,0.0
2157,Germany,Others,0.0
2157,Italy,China,0.25
2157,Italy,Australia,0.0
2157,Italy,Chile,0.0
2157,Italy,Argentina,0.0
2157,Italy,DR Congo,0.0
2157,Italy,Indonesia,0.0
2157,Italy,Russia,0.0
2157,Italy,United States,0.0
2157,Italy,Brazil,0.0
2157,Italy,South Africa,0.0
2157,Italy,Peru,0.0
2157,Italy,Canada,0.0
2157,Italy,Others,0.0
2157,Netherlands,China,0.25
2157,Netherlands,Australia,0.0
2157,Netherlands,Chile,0.0
2157,Netherlands,Argentina,0.0
2157,Netherlands,DR Congo,0.0
2157,Netherlands,Indonesia,0.0
2157,Netherlands,Russia,0.0
2157,Netherlands,United States,0.0
2157,Netherlands,Brazil,0.0
2157,Netherlands,South Africa,0.0
2157,Netherlands,Peru,0.0
2157,Netherlands,Canada,0.0
2157,Netherlands,Others,0.0
2157,Spain,China,0.25
2157,Spain,Australia,0.0
2157,Spain,Chile,0.0
2157,Spain,Argentina,0.0
2157,Spain,DR Congo,0.0
2157,Spain,Indonesia,0.0
2157,Spain,Russia,0.0
2157,Spain,United States,0.0
2157,Spain,Brazil,0.0
2157,Spain,South Africa,0.0
2157,Spain,Peru,0.0
2157,Spain,Canada,0.0
2157,Spain,Others,0.0
2158,France,China,0.25
2158,France,Australia,0.0
2158,France,Chile,0.0
2158,France,Argentina,0.0
2158,France,DR Congo,0.0
2158,France,Indonesia,0.0
2158,France,Russia,0.0
2158,France,United States,0.0
2158,France,Brazil,0.0
2158,France,South Africa,0.0
2158,France,Peru,0.0
2158,France,Canada,0.0
2158,France,Others,0.0
2158,Germany,China,0.25
2158,Germany,Australia,0.0
2158,Germany,Chile,0.0
2158,Germany,Argentina,0.0
2158,Germany,DR Congo,0.0
2158,Germany,Indonesia,0.0
2158,Germany,Russia,0.0
2158,Germany,United States,0.0
2158,Germany,Brazil,0.0
2158,Germany,South Africa,0.0
2158,Germany,Peru,0.0
2158,Germany,Canada,0.0
2158,Germany,Others,0.0
2158,Italy,China,0.25
2158,Italy,Australia,0.0
2158,Italy,Chile,0.0
2158,Italy,Argentina,0.0
2158,Italy,DR Congo,0.0
2158,Italy,Indonesia,0.0
2158,Italy,Russia,0.0
2158,Italy,United States,0.0
2158,Italy,Brazil,0.0
2158,Italy,South Africa,0.0
2158,Italy,Peru,0.0
2158,Italy,Canada,0.0
2158,Italy,Others,0.0
2158,Netherlands,China,0.25
2158,Netherlands,Australia,0.0
2158,Netherlands,Chile,0.0
2158,Netherlands,Argentina,0.0
2158,Netherlands,DR Congo,0.0
2158,Netherlands,Indonesia,0.0
2158,Netherlands,Russia,0.0
2158,Netherlands,United States,0.0
2158,Netherlands,Brazil,0.0
2158,Netherlands,South Africa,0.0
2158,Netherlands,Peru,0.0
2158,Netherlands,Canada,0.0
2158,Netherlands,Others,0.0
2158,Spain,China,0.25
2158,Spain,Australia,0.0
2158,Spain,Chile,0.0
2158,Spain,Argentina,0.0
2158,Spain,DR Congo,0.0
2158,Spain,Indonesia,0.0
2158,Spain,Russia,0.0
2158,Spain,United States,0.0
2158,Spain,Brazil,0.0
2158,Spain,South Africa,0.0
2158,Spain,Peru,0.0
2158,Spain,Canada,0.0
2158,Spain,Others,0.0
2159,France,China,0.25
2159,France,Australia,0.0
2159,France,Chile,0.0
2159,France,Argentina,0.0
2159,France,DR Congo,0.0
2159,France,Indonesia,0.0
2159,France,Russia,0.0
2159,France,United States,0.0
2159,France,Brazil,0.0
2159,France,South Africa,0.0
2159,France,Peru,0.0
