resource,hs_code,partner,partner_iso,trade_value_usd,year,data_source
Nickel,750210,Australia,AUS,2534275.316,2023,UN Comtrade API
Nickel,750210,Australia,AUS,2534275.316,2023,UN Comtrade API
Nickel,750210,China,CHN,200.51,2023,UN Comtrade API
Nickel,750210,China,CHN,200.51,2023,UN Comtrade API
Nickel,750210,China,CHN,200.51,2023,UN Comtrade API
Nickel,750210,China,CHN,200.51,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,1993007.145,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,1993007.145,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,1993007.145,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,1993007.145,2023,UN Comtrade API
Nickel,750210,Australia,AUS,374406.465,2023,UN Comtrade API
Nickel,750210,Australia,AUS,374406.465,2023,UN Comtrade API
Nickel,750210,Australia,AUS,374406.465,2023,UN Comtrade API
Nickel,750210,Australia,AUS,374406.465,2023,UN Comtrade API
Nickel,750210,Brazil,BRA,20933.861,2023,UN Comtrade API
Nickel,750210,Brazil,BRA,20933.861,2023,UN Comtrade API
Nickel,750210,Brazil,BRA,20933.861,2023,UN Comtrade API
Nickel,750210,Brazil,BRA,20933.861,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,734074.184,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,734074.184,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,734074.184,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,734074.184,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,161147.117,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,161147.117,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,161147.117,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,161147.117,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,2285324.504,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,2285324.504,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,2285324.504,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,2285324.504,2023,UN Comtrade API
Nickel,750210,Australia,AUS,101670.965,2023,UN Comtrade API
Nickel,750210,Australia,AUS,101670.965,2023,UN Comtrade API
Nickel,750210,USA,USA,139.559,2023,UN Comtrade API
Nickel,750210,USA,USA,139.559,2023,UN Comtrade API
Nickel,750210,USA,USA,139.559,2023,UN Comtrade API
Nickel,750210,USA,USA,139.559,2023,UN Comtrade API
Nickel,750210,Australia,AUS,85111199.868,2023,UN Comtrade API
Nickel,750210,Australia,AUS,85111199.868,2023,UN Comtrade API
Nickel,750210,Brazil,BRA,2676004.889,2023,UN Comtrade API
Nickel,750210,Brazil,BRA,2676004.889,2023,UN Comtrade API
Nickel,750210,China,CHN,1252696.416,2023,UN Comtrade API
Nickel,750210,China,CHN,1252696.416,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,47995745.627,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,47995745.627,2023,UN Comtrade API
Nickel,750210,USA,USA,331570.552,2023,UN Comtrade API
Nickel,750210,USA,USA,331570.552,2023,UN Comtrade API
Nickel,750210,Australia,AUS,7928362.946,2023,UN Comtrade API
Nickel,750210,Australia,AUS,7928362.946,2023,UN Comtrade API
Nickel,750210,Australia,AUS,7928362.946,2023,UN Comtrade API
Nickel,750210,Australia,AUS,7928362.946,2023,UN Comtrade API
Nickel,750210,China,CHN,3336.334,2023,UN Comtrade API
Nickel,750210,China,CHN,3336.334,2023,UN Comtrade API
Nickel,750210,China,CHN,3336.334,2023,UN Comtrade API
Nickel,750210,China,CHN,3336.334,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,2960349.959,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,2960349.959,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,2960349.959,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,2960349.959,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,975532.096,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,975532.096,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,975532.096,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,975532.096,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,506033.714,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,506033.714,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,506033.714,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,506033.714,2023,UN Comtrade API
Nickel,750210,Australia,AUS,12639830.793,2023,UN Comtrade API
Nickel,750210,Australia,AUS,12639830.793,2023,UN Comtrade API
Nickel,750210,Australia,AUS,12639830.793,2023,UN Comtrade API
Nickel,750210,Australia,AUS,12639830.793,2023,UN Comtrade API
Nickel,750210,Australia,AUS,20133175.699,2023,UN Comtrade API
Nickel,750210,Australia,AUS,20133175.699,2023,UN Comtrade API
Nickel,750210,China,CHN,2062180.472,2023,UN Comtrade API
Nickel,750210,China,CHN,2062180.472,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,73187362.051,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,73187362.051,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,3145322.427,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,3145322.427,2023,UN Comtrade API
Nickel,750210,Australia,AUS,115075479.286,2023,UN Comtrade API
Nickel,750210,Australia,AUS,115075479.286,2023,UN Comtrade API
Nickel,750210,Australia,AUS,115075479.286,2023,UN Comtrade API
Nickel,750210,Australia,AUS,115075479.286,2023,UN Comtrade API
Nickel,750210,Brazil,BRA,243884.932,2023,UN Comtrade API
Nickel,750210,Brazil,BRA,243884.932,2023,UN Comtrade API
Nickel,750210,Brazil,BRA,243884.932,2023,UN Comtrade API
Nickel,750210,Brazil,BRA,243884.932,2023,UN Comtrade API
Nickel,750210,Chile,CHL,988798.931,2023,UN Comtrade API
Nickel,750210,Chile,CHL,988798.931,2023,UN Comtrade API
Nickel,750210,Chile,CHL,988798.931,2023,UN Comtrade API
Nickel,750210,Chile,CHL,988798.931,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,216791851.634,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,216791851.634,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,216791851.634,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,216791851.634,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,43523735.399,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,43523735.399,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,43523735.399,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,43523735.399,2023,UN Comtrade API
Nickel,750210,Australia,AUS,5061906.052,2023,UN Comtrade API
Nickel,750210,Australia,AUS,5061906.052,2023,UN Comtrade API
Nickel,750210,Australia,AUS,5061906.052,2023,UN Comtrade API
Nickel,750210,Australia,AUS,5061906.052,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,3275851.699,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,3275851.699,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,1416356.685,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,1416356.685,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,1859495.014,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,1859495.014,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,473595.656,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,473595.656,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,473595.656,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,473595.656,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,390414.327,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,390414.327,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,652486.641,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,652486.641,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,652486.641,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,652486.641,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,580424.995,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,580424.995,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,580424.995,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,580424.995,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,655384.223,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,655384.223,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,655384.223,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,655384.223,2023,UN Comtrade API
Nickel,750210,Australia,AUS,21481173.876,2023,UN Comtrade API
Nickel,750210,Australia,AUS,21481173.876,2023,UN Comtrade API
Nickel,750210,Australia,AUS,21481173.876,2023,UN Comtrade API
Nickel,750210,Australia,AUS,21481173.876,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,3216866.077,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,3216866.077,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,2237730.522,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,1078.312,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,2236652.21,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,2237730.522,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,1078.312,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,2236652.21,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,11058275.034,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,11058275.034,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,11058275.034,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,11058275.034,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,11503.811,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,11503.811,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,11503.811,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,11503.811,2023,UN Comtrade API
Nickel,750210,USA,USA,406.684,2023,UN Comtrade API
Nickel,750210,USA,USA,406.684,2023,UN Comtrade API
Nickel,750210,USA,USA,406.684,2023,UN Comtrade API
Nickel,750210,USA,USA,406.684,2023,UN Comtrade API
Nickel,750210,USA,USA,35260.472,2023,UN Comtrade API
Nickel,750210,USA,USA,35260.472,2023,UN Comtrade API
Nickel,750210,USA,USA,231236.301,2023,UN Comtrade API
Nickel,750210,USA,USA,230873.229,2023,UN Comtrade API
Nickel,750210,USA,USA,363.072,2023,UN Comtrade API
Nickel,750210,USA,USA,231236.301,2023,UN Comtrade API
Nickel,750210,USA,USA,230873.229,2023,UN Comtrade API
Nickel,750210,USA,USA,363.072,2023,UN Comtrade API
Graphite,250410,Brazil,BRA,290461.682,2023,UN Comtrade API
Graphite,250410,Brazil,BRA,141606.667,2023,UN Comtrade API
Graphite,250410,Brazil,BRA,148795.049,2023,UN Comtrade API
Graphite,250410,Brazil,BRA,59.967,2023,UN Comtrade API
Graphite,250410,China,CHN,1356744.247,2023,UN Comtrade API
Graphite,250410,China,CHN,520631.665,2023,UN Comtrade API
Graphite,250410,China,CHN,769033.731,2023,UN Comtrade API
Graphite,250410,China,CHN,67078.851,2023,UN Comtrade API
Graphite,250410,South Africa,ZAF,219816.443,2023,UN Comtrade API
Graphite,250410,South Africa,ZAF,219816.443,2023,UN Comtrade API
Graphite,250410,USA,USA,21740.687,2023,UN Comtrade API
Graphite,250410,USA,USA,16077.641,2023,UN Comtrade API
Graphite,250410,USA,USA,4601.088,2023,UN Comtrade API
Graphite,250410,USA,USA,1061.957,2023,UN Comtrade API
Graphite,250410,Australia,AUS,2165.346,2023,UN Comtrade API
Graphite,250410,Australia,AUS,2165.346,2023,UN Comtrade API
Graphite,250410,Australia,AUS,2165.346,2023,UN Comtrade API
Graphite,250410,Australia,AUS,2165.346,2023,UN Comtrade API
Graphite,250410,Brazil,BRA,9978503.178,2023,UN Comtrade API
Graphite,250410,Brazil,BRA,2389.949,2023,UN Comtrade API
Graphite,250410,Brazil,BRA,9530264.511,2023,UN Comtrade API
Graphite,250410,Brazil,BRA,445848.717,2023,UN Comtrade API
Graphite,250410,Brazil,BRA,9978503.178,2023,UN Comtrade API
Graphite,250410,Brazil,BRA,2389.949,2023,UN Comtrade API
Graphite,250410,Brazil,BRA,9530264.511,2023,UN Comtrade API
Graphite,250410,Brazil,BRA,445848.717,2023,UN Comtrade API
Graphite,250410,China,CHN,11768305.771,2023,UN Comtrade API
Graphite,250410,China,CHN,132752.298,2023,UN Comtrade API
Graphite,250410,China,CHN,8521889.15,2023,UN Comtrade API
Graphite,250410,China,CHN,83929.518,2023,UN Comtrade API
Graphite,250410,China,CHN,3029734.805,2023,UN Comtrade API
Graphite,250410,China,CHN,11343661.31,2023,UN Comtrade API
Graphite,250410,China,CHN,132752.298,2023,UN Comtrade API
Graphite,250410,China,CHN,8097244.689,2023,UN Comtrade API
Graphite,250410,China,CHN,83929.518,2023,UN Comtrade API
Graphite,250410,China,CHN,3029734.805,2023,UN Comtrade API
Graphite,250410,China,CHN,424644.461,2023,UN Comtrade API
Graphite,250410,China,CHN,424644.461,2023,UN Comtrade API
Graphite,250410,USA,USA,2260185.359,2023,UN Comtrade API
Graphite,250410,USA,USA,183274.863,2023,UN Comtrade API
Graphite,250410,USA,USA,1590423.922,2023,UN Comtrade API
Graphite,250410,USA,USA,486486.575,2023,UN Comtrade API
Graphite,250410,USA,USA,2260185.359,2023,UN Comtrade API
Graphite,250410,USA,USA,183274.863,2023,UN Comtrade API
Graphite,250410,USA,USA,1590423.922,2023,UN Comtrade API
Graphite,250410,USA,USA,486486.575,2023,UN Comtrade API
Graphite,250410,Brazil,BRA,31840.117,2023,UN Comtrade API
Graphite,250410,China,CHN,800811.328,2023,UN Comtrade API
Graphite,250410,USA,USA,168014.006,2023,UN Comtrade API
Graphite,250410,Brazil,BRA,1907.358,2023,UN Comtrade API
Graphite,250410,China,CHN,2314895.557,2023,UN Comtrade API
Graphite,250410,USA,USA,1201956.58,2023,UN Comtrade API
Graphite,250410,Australia,AUS,65.19,2023,UN Comtrade API
Graphite,250410,Australia,AUS,65.19,2023,UN Comtrade API
Graphite,250410,Australia,AUS,65.19,2023,UN Comtrade API
Graphite,250410,Australia,AUS,65.19,2023,UN Comtrade API
Graphite,250410,China,CHN,1313120.163,2023,UN Comtrade API
Graphite,250410,China,CHN,4515.886,2023,UN Comtrade API
Graphite,250410,China,CHN,1297399.761,2023,UN Comtrade API
Graphite,250410,China,CHN,11204.516,2023,UN Comtrade API
Graphite,250410,China,CHN,1302523.73,2023,UN Comtrade API
Graphite,250410,China,CHN,4515.886,2023,UN Comtrade API
Graphite,250410,China,CHN,1297399.761,2023,UN Comtrade API
Graphite,250410,China,CHN,608.084,2023,UN Comtrade API
Graphite,250410,China,CHN,10596.432,2023,UN Comtrade API
Graphite,250410,China,CHN,10596.432,2023,UN Comtrade API
Graphite,250410,USA,USA,4801.817,2023,UN Comtrade API
Graphite,250410,USA,USA,4801.817,2023,UN Comtrade API
Graphite,250410,USA,USA,4801.817,2023,UN Comtrade API
Graphite,250410,USA,USA,4801.817,2023,UN Comtrade API
Graphite,250410,Australia,AUS,2165.346,2023,UN Comtrade API
Graphite,250410,Australia,AUS,2165.346,2023,UN Comtrade API
Graphite,250410,Australia,AUS,2165.346,2023,UN Comtrade API
Graphite,250410,Australia,AUS,2165.346,2023,UN Comtrade API
Graphite,250410,Australia,AUS,65.19,2023,UN Comtrade API
Graphite,250410,Australia,AUS,65.19,2023,UN Comtrade API
Graphite,250410,Australia,AUS,65.19,2023,UN Comtrade API
Graphite,250410,Australia,AUS,65.19,2023,UN Comtrade API
Graphite,250410,South Africa,ZAF,131669.624,2023,UN Comtrade API
Graphite,250410,South Africa,ZAF,131669.624,2023,UN Comtrade API
Graphite,250410,China,CHN,35171.067,2023,UN Comtrade API
Graphite,250410,China,CHN,35171.067,2023,UN Comtrade API
Graphite,250410,China,CHN,35171.067,2023,UN Comtrade API
Graphite,250410,China,CHN,35171.067,2023,UN Comtrade API
Graphite,250410,USA,USA,88.315,2023,UN Comtrade API
Graphite,250410,USA,USA,88.315,2023,UN Comtrade API
Graphite,250410,Brazil,BRA,328916.749,2023,UN Comtrade API
Graphite,250410,Brazil,BRA,328916.749,2023,UN Comtrade API
Graphite,250410,Brazil,BRA,328916.749,2023,UN Comtrade API
Graphite,250410,Brazil,BRA,328916.749,2023,UN Comtrade API
Graphite,250410,China,CHN,372373.046,2023,UN Comtrade API
Graphite,250410,China,CHN,83929.518,2023,UN Comtrade API
Graphite,250410,China,CHN,288443.527,2023,UN Comtrade API
Graphite,250410,China,CHN,372373.046,2023,UN Comtrade API
Graphite,250410,China,CHN,83929.518,2023,UN Comtrade API
Graphite,250410,China,CHN,288443.527,2023,UN Comtrade API
Graphite,250410,Brazil,BRA,281638.932,2023,UN Comtrade API
Graphite,250410,Brazil,BRA,141606.667,2023,UN Comtrade API
Graphite,250410,Brazil,BRA,139972.299,2023,UN Comtrade API
Graphite,250410,Brazil,BRA,59.967,2023,UN Comtrade API
Graphite,250410,Brazil,BRA,9531987.194,2023,UN Comtrade API
Graphite,250410,Brazil,BRA,1722.682,2023,UN Comtrade API
Graphite,250410,Brazil,BRA,9530264.511,2023,UN Comtrade API
Graphite,250410,Brazil,BRA,9531987.194,2023,UN Comtrade API
Graphite,250410,Brazil,BRA,1722.682,2023,UN Comtrade API
Graphite,250410,Brazil,BRA,9530264.511,2023,UN Comtrade API
Graphite,250410,China,CHN,130310.014,2023,UN Comtrade API
Graphite,250410,China,CHN,130310.014,2023,UN Comtrade API
Graphite,250410,China,CHN,130310.014,2023,UN Comtrade API
Graphite,250410,China,CHN,130310.014,2023,UN Comtrade API
Graphite,250410,China,CHN,489239.596,2023,UN Comtrade API
Graphite,250410,China,CHN,31368.082,2023,UN Comtrade API
Graphite,250410,China,CHN,457041.791,2023,UN Comtrade API
Graphite,250410,China,CHN,829.722,2023,UN Comtrade API
Graphite,250410,China,CHN,8195456.116,2023,UN Comtrade API
Graphite,250410,China,CHN,48357.219,2023,UN Comtrade API
Graphite,250410,China,CHN,8147098.897,2023,UN Comtrade API
